epoch,train_loss,train_coordinate,train_bond,train_angle,train_rmsf,train_speed_w1,train_contact_w1,train_contact_transition,train_velocity_correlation,train_radius_of_gyration,validation_loss,validation_coordinate,validation_bond,validation_angle,validation_rmsf,validation_speed_w1,validation_contact_w1,validation_contact_transition,validation_velocity_correlation,validation_radius_of_gyration,elapsed_seconds
1,2.1489298129720504,1.7567181633193736,0.002439536485468248,0.0052832263053060385,2.037969718773011,0.9940550549316796,0.2997836623962096,0.0330604434459109,0.021460052011850583,0.09122468651326926,2.2091693310858003,1.8190787543571898,0.002484028949544786,0.0053377637711610835,1.983453022083802,0.9789021336220564,0.31466814672664184,0.03096184309489324,0.025398427843919286,0.08999831274482432,560.6798697002232
2,2.0777937165013958,1.6881399003408506,0.0023568522253041516,0.005254068422460003,2.0201901220851575,0.9915721426915226,0.29474413606172434,0.03305319690566346,0.02157037328141532,0.09096976814221155,2.212182151559846,1.8254572446326218,0.001977223935540603,0.0053561515290241665,2.0262174599026577,0.9866939366274238,0.3140232963423375,0.031115867854498595,0.017954658614129523,0.08840896013066708,1125.9545248001814
3,2.0560576992154997,1.666034995784706,0.002284306112252501,0.005231030530485002,2.0851788054427804,0.9954005326124993,0.29036870365879225,0.033139180022792626,0.020374383640412053,0.09026683646102414,2.2108832416684003,1.8271996240261956,0.0021951557657244603,0.005142189192143144,2.031208755866024,0.9854925272112688,0.31413340432870085,0.03108004746244623,0.019574316188211354,0.0891620790174013,1695.4187144003808
