epoch,train_loss,train_coordinate,train_bond,train_angle,train_rmsf,train_speed_w1,train_contact_w1,train_contact_transition,train_velocity_correlation,train_radius_of_gyration,validation_loss,validation_coordinate,validation_bond,validation_angle,validation_rmsf,validation_speed_w1,validation_contact_w1,validation_contact_transition,validation_velocity_correlation,validation_radius_of_gyration,elapsed_seconds
1,2.9906404182510022,1.2081252188491562,0.003000499987600935,0.005241986426219657,1.2927947536963713,0.9728613849176477,0.26660285799243194,0.03248467448079036,0.023482802529998383,0.08546111605429753,2.6291429814073815,1.046401296577658,0.002975440973361816,0.005221138598558414,0.9041276620423055,0.9327193853867902,0.229968009748893,0.031869138362258104,0.02031058981849341,0.08290360161112571,199.9991157995537
2,3.0699318865445075,1.2468614885419573,0.003097377882747499,0.005194927384185554,1.3672212490125906,0.9792729149526536,0.2681118186431146,0.03267587810654666,0.020021088183029456,0.08539357767154068,2.628706841315581,1.0459973618513587,0.0031694027553536936,0.005196883681272288,0.9025727454359147,0.9336784814912669,0.2299845990394944,0.03190655345788372,0.019653321186104803,0.08325291823741125,401.51337280031294
3,3.138328731736691,1.2819645933395685,0.00313690196082724,0.005194834790374944,1.3240703206573663,0.9774779635167505,0.2682856832427307,0.03271065720926693,0.020427524799073785,0.0868393574203041,2.6284187585229444,1.0426059267679606,0.003750211032650447,0.005210995157167327,0.9022476759318094,0.9327467527659503,0.23064311262570728,0.03181758658089707,0.019481404450050088,0.08414432319777561,604.5768315996975
